date,iso_alpha_3,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,tests,confirmed,deaths,recovered,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
2021-05-27,CHN,China,,,,109688,4905,,1392730000,-2.0,-2.0,-2.0,-4.0,1.0,-3.0,1.0,3.0,2.0,3.0,2.0,68.98
2021-05-28,CHN,China,,,,110260,4924,,1392730000,-2.0,-2.0,-2.0,-4.0,1.0,-3.0,1.0,3.0,2.0,3.0,2.0,68.98
2021-05-29,CHN,China,,,,110764,4945,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-05-30,CHN,China,,,,111146,4955,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-05-31,CHN,China,,,,111523,4970,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-01,CHN,China,,,,111884,4983,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-02,CHN,China,,,,112457,4995,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-03,CHN,China,,,,113066,5012,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-04,CHN,China,,,,113564,5033,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-05,CHN,China,,,,114105,5070,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-06,CHN,China,,,,114667,5106,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-07,CHN,China,,,,114691,5132,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-08,CHN,China,,,,114928,5154,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-09,CHN,China,,,,115217,5179,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-10,CHN,China,,,,115498,5207,,1392730000,-2.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,66.2
2021-06-11,CHN,China,,,,115815,5231,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,69.91
2021-06-12,CHN,China,,,,116103,5257,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,69.91
2021-06-13,CHN,China,,,,116301,5283,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,69.91
2021-06-14,CHN,China,,,,116507,5298,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-2.0,-2.0,3.0,2.0,3.0,2.0,69.91
2021-06-15,CHN,China,,,,116663,5306,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-16,CHN,China,,,,116853,5324,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-17,CHN,China,,,,117050,5343,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-18,CHN,China,,,,117269,5364,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-19,CHN,China,,,,117421,5384,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-20,CHN,China,,,,117548,5395,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-21,CHN,China,,,,117649,5415,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-22,CHN,China,,,,117758,5421,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-23,CHN,China,,,,117879,5445,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-06-24,CHN,China,,,,118040,5451,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,74.54
2021-06-25,CHN,China,,,,118145,5456,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,74.54
2021-06-26,CHN,China,,,,118241,5469,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,74.54
2021-06-27,CHN,China,,,,118358,5478,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,74.54
2021-06-28,CHN,China,,,,118439,5481,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,74.54
2021-06-29,CHN,China,,,,118503,5490,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,74.54
2021-06-30,CHN,China,,,,118572,5495,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,74.54
2021-07-01,CHN,China,,,,118644,5508,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,74.54
2021-07-02,CHN,China,,,,118736,5523,,1392730000,1.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,68.98
2021-07-03,CHN,China,,,,118832,5533,,1392730000,1.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,68.98
2021-07-04,CHN,China,,,,118896,5535,,1392730000,1.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,68.98
2021-07-05,CHN,China,,,,118949,5537,,1392730000,1.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,68.98
2021-07-06,CHN,China,,,,119036,5554,,1392730000,1.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,3.0,2.0,3.0,2.0,68.98
2021-07-07,CHN,China,,,,119094,5563,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-08,CHN,China,,,,119141,5566,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-09,CHN,China,,,,119204,5578,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-10,CHN,China,,,,119262,5584,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-11,CHN,China,,,,119321,5588,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-12,CHN,China,,,,119374,5589,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-13,CHN,China,,,,119427,5595,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-14,CHN,China,,,,119485,5601,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-15,CHN,China,,,,119539,5607,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-16,CHN,China,,,,119602,5611,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-17,CHN,China,,,,119647,5612,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-18,CHN,China,,,,119698,5616,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-19,CHN,China,,,,119784,5617,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2021-07-20,CHN,China,,,,119837,5621,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-21,CHN,China,,,,119918,5626,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-22,CHN,China,,,,120000,5630,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-23,CHN,China,,,,120061,5632,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-24,CHN,China,,,,120120,5634,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-25,CHN,China,,,,120213,5634,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-26,CHN,China,,,,120295,5634,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-27,CHN,China,,,,120399,5635,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-28,CHN,China,,,,120469,5635,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-29,CHN,China,,,,120553,5635,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-30,CHN,China,,,,120635,5635,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-07-31,CHN,China,,,,120722,5635,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-01,CHN,China,,,,120837,5637,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-02,CHN,China,,,,120944,5637,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-03,CHN,China,,,,121067,5639,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-04,CHN,China,,,,121175,5639,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-05,CHN,China,,,,121316,5639,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-06,CHN,China,,,,121437,5642,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-07,CHN,China,,,,121550,5654,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-08,CHN,China,,,,121684,5657,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-09,CHN,China,,,,121837,5661,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-10,CHN,China,,,,121960,5662,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-11,CHN,China,,,,122058,5664,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-12,CHN,China,,,,122168,5665,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-13,CHN,China,,,,122255,5667,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-14,CHN,China,,,,122317,5669,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-15,CHN,China,,,,122378,5669,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-16,CHN,China,,,,122433,5669,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-17,CHN,China,,,,122482,5669,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-18,CHN,China,,,,122542,5669,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-19,CHN,China,,,,122586,5674,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-20,CHN,China,,,,122617,5675,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-21,CHN,China,,,,122662,5676,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-22,CHN,China,,,,122698,5676,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-23,CHN,China,,,,122744,5676,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-24,CHN,China,,,,122777,5677,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-25,CHN,China,,,,122809,5678,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-26,CHN,China,,,,122852,5680,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-27,CHN,China,,,,122897,5681,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-28,CHN,China,,,,122942,5681,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-29,CHN,China,,,,122995,5682,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-30,CHN,China,,,,123043,5682,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-08-31,CHN,China,,,,123068,5683,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-01,CHN,China,,,,123103,5684,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-02,CHN,China,,,,123131,5685,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-03,CHN,China,,,,123169,5685,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-04,CHN,China,,,,123199,5685,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-05,CHN,China,,,,123231,5685,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-06,CHN,China,,,,123285,5685,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-07,CHN,China,,,,123322,5685,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-08,CHN,China,,,,123361,5685,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-09,CHN,China,,,,123386,5686,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-10,CHN,China,,,,123423,5687,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-11,CHN,China,,,,123478,5687,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-12,CHN,China,,,,123544,5687,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-13,CHN,China,,,,123642,5688,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-14,CHN,China,,,,123722,5688,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-15,CHN,China,,,,123808,5688,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-16,CHN,China,,,,123904,5688,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-17,CHN,China,,,,123961,5688,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-09-18,CHN,China,,,,124038,5688,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-19,CHN,China,,,,124102,5689,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-20,CHN,China,,,,124185,5689,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-21,CHN,China,,,,124232,5689,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-22,CHN,China,,,,124283,5690,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-23,CHN,China,,,,124348,5690,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-24,CHN,China,,,,124401,5690,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-25,CHN,China,,,,124444,5690,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-26,CHN,China,,,,124495,5690,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-27,CHN,China,,,,124538,5691,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-28,CHN,China,,,,124591,5691,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-29,CHN,China,,,,124629,5691,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-09-30,CHN,China,,,,124673,5691,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-01,CHN,China,,,,124729,5692,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-02,CHN,China,,,,124772,5692,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-03,CHN,China,,,,124805,5692,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-04,CHN,China,,,,124843,5693,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-05,CHN,China,,,,124884,5693,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-06,CHN,China,,,,124920,5693,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-07,CHN,China,,,,124954,5693,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-08,CHN,China,,,,124987,5694,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-09,CHN,China,,,,125023,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-10,CHN,China,,,,125055,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-11,CHN,China,,,,125085,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-12,CHN,China,,,,125115,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-13,CHN,China,,,,125143,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-14,CHN,China,,,,125162,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-15,CHN,China,,,,125189,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-16,CHN,China,,,,125226,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-17,CHN,China,,,,125254,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-18,CHN,China,,,,125284,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,76.39
2021-10-19,CHN,China,,,,125322,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-20,CHN,China,,,,125351,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-21,CHN,China,,,,125402,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-22,CHN,China,,,,125462,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-23,CHN,China,,,,125518,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-24,CHN,China,,,,125565,5695,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-25,CHN,China,,,,125620,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-26,CHN,China,,,,125686,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-27,CHN,China,,,,125738,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-28,CHN,China,,,,125810,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-29,CHN,China,,,,125898,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-30,CHN,China,,,,125979,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-10-31,CHN,China,,,,126078,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-01,CHN,China,,,,126155,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-02,CHN,China,,,,126270,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-03,CHN,China,,,,126384,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-04,CHN,China,,,,126471,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-05,CHN,China,,,,126534,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-06,CHN,China,,,,126616,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-07,CHN,China,,,,126710,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-08,CHN,China,,,,126775,5696,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-09,CHN,China,,,,126836,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-10,CHN,China,,,,126908,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
